reviewIndex,encodedSenderId,encodedTargetId,reviewContent,reviewRate,reviewType,DateTime
7115,2718054c59a13ef502953317074d855e6d2227f1d550b17fd8ce9acd1bb40ff6,2b3914caff931aa5015d0eb4aaafd67d3bdfdd372af2fba048c8bacd98896fdc,거리나 생각하셨던 조건이 아니셔서 아쉽다고 하셨네요... 다른 분하고 잘 맞으셨으면 하네요,4,interviewReview,2020/01/28 19:10
7116,4c9c2fb7d928152772651ca61eace486a7f3342fd617de81b84e29aceb915a80,ddba86b823e3d417d2b4cfad1a52abde6e13bd3ca2ff61dbd5812bc702511e76,너무 친절하시고 배려심 있는 답변에 감사드립니다 좋은 시터 분을 만나 시기 바랍니다~,4,interviewReview,2020/01/28 18:47
7117,b99cf24ddb4b7e71c8cea3df384fdd00e973c1d12258c615b7a4d2db8fe80b62,3f592bdb29cac5d72bc5b4c075d1652e2af0fc9e0f7e9fa674ebbfe23f68bbfc,코로나 때문에 괜찮아지면 구하고 싶다고 하셨는데 갑자기 일이 생겨서 안 되신다고 하셨어요 전화만 했었는데 좋으신 분 같았습니다,4,interviewReview,2020/01/30 14:45
7118,0da277e65bb4e8aaecd417426186ae60cdea1b566b1dd397e8034c3799c18a50,ab368c74f12f3a9cbcfc81fb77ece9056bc558ae7a5d2d88cd33f490825f102a,추후 연락이 없어 아쉽게도 채용되지 못한 것 같습니다. 좋은 시터 분 만나실 수 있기를 바랍니다.,4,interviewReview,2020/01/31 23:43
7119,97025748e92a5dd822e27b0e2312d4f7341d5be3e4c2c0520b7eb97bc71cddb5,1abbd2e192fca41184fa7c88ba0febd33830bbc480505f528d9bf82461a9107a,전화로 뵐 약속을 잡고 기대하고 있었는데 다른 곳에 채용되셨다기에 아쉽게 못 뵈었습니다 ;,4,interviewReview,2020/01/31 14:29
7120,84833063d9c83e2f804ca858e24730ad1c729acbeb5e0f7adcaca7d80a7caa02,539901b3fe4ed09114f5a1630f045e81855c562a17c4129e62c07d0b714dab14,영아를 돌 본 경험이 부족하여 채용되지 못했습니다. 어머님도 친절하시고 아기도 낯가림도 없고 활발하고 귀여웠습니다.,4,interviewReview,2020/01/30 14:36
7121,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,ed40cc0ea0c36cce627772bc1d5d4ed8e71d1f6a49d84ae383292b9115008ece,시간이 맞지 않아 연결되지 않았습니다 좋은 인연 만나시길,4,interviewReview,2020/01/29 0:32
7122,ed40cc0ea0c36cce627772bc1d5d4ed8e71d1f6a49d84ae383292b9115008ece,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,안녕하세요 좋은 인연으로 맺어지길 바람 했었는데 시간이 맞지 않아 아쉽게 연 을 이어가지 못하였습니다 많이 아쉽습니다 좋은 인연 만나 행복한 시간 보내시길 기원합니다,4,interviewReview,2020/01/29 0:14
7123,d01630a00687436c2ce7dc3cae03cde6c165cabcc78a9e51205cb5d244d695fb,ba915cd7ff9c665b6ecc4fed85c2285b588946a3334db40e79fbb3ae64053d9b,사정이 생겨 당분간 불가하다고 하네요 아쉽습니다. 전화 시 시원한 성격이었어요,4,interviewReview,2020/01/30 12:19
7124,04305db354ac6ddca35f6ee6c9730552eaf9cf0aefdc401c8db45ada9c1ff530,049f80cba44b9fdeec4a2a2f7347585b5f120348816d14e506906870440609d7,스케줄이 맞지 않아 채용으로 연결되지 않았습니다~,4,interviewReview,2020/01/31 18:48
7125,c2be385e834883720e4bf25034e803c59aadd345e009cb2ea9efb19d425077aa,a6556539089e186d99ce97b8aa706afb8de373b453778fd2e3dc9c3f70bee2d2,전화로 말씀을 나눴는데 차분하고 좋으셨어요. 시간이 맞지 않아 채용은 못했습니다,4,interviewReview,2020/02/02 20:17
7126,7a654d5a84b874daf91685ace89a74a7d8484c479d752b759e40520050a3ef43,2d676a83693a3dba698177802a3261c4cb68f9b0f010f1cc0168b4a80b8eac53,열심히 하시려는 마음이 보였어요 ~ 채용으로 이어지진 않았지만 친절하셨습니다,4,interviewReview,2020/01/29 13:58
7127,cd4cad8d536d2f87e5eb6c0c7ae282cba623674e8f533087c4c2b4521a74edf7,00fee23e366c8e6c306e4a83e4fedc987b4692601565f666fd1db54a4e5bc36a,먼저 신청해 주셔서 감사합니다 시간이 맞지 않아 쉬웠네요 어머님과 전화통화에서 친절함이 느껴졌습니다,4,interviewReview,2020/02/09 9:01
7128,e8accd2e29aa9aaeaca7ad9601343c1cc873b8b95db3e35595ace85f3c9624f9,4089bc45c46fa9810251885d6f473f06e4f691822dfcefa229309cfbe32a00e5,수락 요청하셔서 조율 내용 보내 그였는데 연락이 없으셨습니다.,4,interviewReview,2020/01/28 23:49
7129,39e33835267de21a0ec94132da53ee6b2f3963f811635d437f3a4d2068cd0843,f6b136ea9691640efb7cc892cb3b4c826657247cf18901622ced4cff2cec0fae,인터뷰에 성실히 임해 주셨어요. 경험도 많으시고 여러 사정을 맞춰 주실 수 있는 분이세요! 저의 개인적인 사정으로 채용을 일단 보류하기로 해서 다음 인연을 기 약합니다!,4,interviewReview,2020/02/04 15:11
7130,b3fb4b92c5cb24985e2aafb15a76b22d3eba58d3cd138e669c931f0e2b8221d7,c91db3ae44fc0685ce32f046333323a73888fd6cdce9a48fdfa06bc92278e72c,아기가 순하고 붙임성도 좋아 함께 하고 싶었는데 채용되지 않아 아쉽습니다 좋은 맘시터 분 만나 시기를 바랍니다,4,interviewReview,2020/02/02 9:16
7131,7a654d5a84b874daf91685ace89a74a7d8484c479d752b759e40520050a3ef43,a08b462d7efa20904e84fec6f46f99543b7536c889653b866877ce4717c3b339,처음엔 시급 조정부터 이야기해서 좀 당황스러워 월지만 믿음 가는 부분 있었고 잘 봐주실 것 같았어요 아쉽게도 개인 사정으로 구인을 취소하게 돼서 불발 됐어요 담 기회에 부탁드리고 싶네요~,4,interviewReview,2020/01/30 20:38
7132,e5b162a581e05c5c3e781deacd636023dd93f954912881dc8f70b5da8e0efb93,66f33cd612fce400d9583a7dfaf570e6d6d893c44e86b86ecd588eab06534812,"인상이 좋으셨는데, 스케줄이 맞지 않아 매칭되지 않았습니다.",4,interviewReview,2020/01/29 8:12
7133,bcd5ff92552756486348b0153e0c4dbbefc0d20a21e313be887771dbb5b87a35,e0ee472ec673646f616638d64c1dd160801f3c1611c8fdf90b3cf5b3ec663bc0,거리가 멀다고 하셔서 아쉽지만 채용이 안 됐습니다.,4,interviewReview,2020/01/29 20:35
7134,e0ee472ec673646f616638d64c1dd160801f3c1611c8fdf90b3cf5b3ec663bc0,bcd5ff92552756486348b0153e0c4dbbefc0d20a21e313be887771dbb5b87a35,많이 늦은 시간이라 문자로 상담하게 되어 죄송한 맘 이었는데 거리가 너무 먼 관계로 도움을 드리지 못하게 되었어요 좋은 인연 만나시길 바랍니다,4,interviewReview,2020/01/29 22:11
7135,e5b162a581e05c5c3e781deacd636023dd93f954912881dc8f70b5da8e0efb93,b2ef1ca4b47593a113ec2636c20b22d5a88ab36a06751a503ecce686500ffce1,"인상이 좋으셨지만, 인연이 되지 않았습니다.",4,interviewReview,2020/01/29 18:27
7136,f6b136ea9691640efb7cc892cb3b4c826657247cf18901622ced4cff2cec0fae,ad4c44f8e1b3cba563ec9793eafdd388641ae9f16d7e3aeb7766bd8fb069e895,인터뷰 결과를 기다리길 원하시는 기간을 기다리기에는 다른 조율이 필요한 일정과 맞추기가 어려워서 접게 되었습니다,4,interviewReview,2020/01/30 1:53
7137,483ef2a05648cd3afe264fd9240ad3269cad6b37e30c6ae43fd44daac1e019f3,6e43caa43f1c2b1c08f7b5622de9cb4e13e3b22f3ec90fdc049612bee58f05bb,제가 톡 확인이 늦어서 매칭은 되지 못해서 아쉬웠어요.. 가까운 동네인 거 같은데 다음에 기회 되면 꼭 만나 뵙고 싶네요 ~~,4,interviewReview,2020/01/29 10:44
7138,7f89bf69a74780683a89693ae0f0473568a614b9205a9caca31726aad3d99865,8947a0b5f474b53dd7165b68930f72b183e855470adb9522d1f472c14905508d,돌봄 시간이 맞지 않아 인터뷰 진행을 안 했습니다,4,interviewReview,2020/01/29 14:01
7139,a537461cfeed845a481ef897fd2a1c33f1b66e2bd417e693705aadd6c17b0f80,539901b3fe4ed09114f5a1630f045e81855c562a17c4129e62c07d0b714dab14,간이 맞지 않아 채용은 되지 않았지만 예의를 지켜주셔서 감사했습니다.,4,interviewReview,2020/01/29 10:30
7140,90f29f1e91298c21bfe1190d7bf7bc714ae2275179500c35c4d1566369c9008d,9931be38f2406037b0f888c7cfe7cc05aef267efe45c6443c78cc467078b53df,먼저 연락 주셔서 감사드리고 친절하게 응해주셔서 감사합니다 일정이 맞지 않아서 아쉽게 함께 하지 못하였지만 다음에 기회가 된다면 함께 하고 싶네요 ㅎㅎ 감사합니다??,4,interviewReview,2020/01/30 23:44
7141,99f84a437ab17eb89c23cf9a16c376821dcad7a74a79197c35d7b0bc54abb71d,539901b3fe4ed09114f5a1630f045e81855c562a17c4129e62c07d0b714dab14,잠시나마 따뜻한 어머니의 모습과 귀여운 아이의 웃음에 감사드립니다 소중한 시간 내주셔서 감사드립니다,4,interviewReview,2020/02/03 18:44
7142,34abac39a74979767fbc79c14bd8272c7e1631232de0cedfbbc237e2a7884110,4a5d616dbb47e4f7a5d5ae66c44f1bc98ea60617c5db77dd888a2d86d9b8db7f,지원해 주셔서 감사했지만 아이가 다른 분과하길 원해서 아쉽니만 매칭이 안 되었어요.,4,interviewReview,2020/01/30 11:56
7143,a3a27b28e70fbb0bfc66b1ac03bea1764f4da440792453b415879824d404c03a,34c338a6a2c33fc985b1d5d437e06488dcce9c4f97fd79edd4c35df869745d73,어머니께서 신청을 해 주셔서 허락했는데 저랑 시간이 맞지 않아서 만나 지 못했습니다 다음에 기회가 되면 아이랑 만나고 싶네요~ 늘 행복하십시오,4,interviewReview,2020/01/29 15:50
7144,1e8f918ed257fdd7b849a3418b84611180f7112c52fe74924d258f1555f03731,23298d5ed75693ad12d37c56507ce8910ea6457de28b71ad2ac2ebd995992691,수락을 해주셔서 대면하기로 했는데 이 튿날 연락이 와 개인 사정상 맘에 터를 이용 안 하다고 하여 취소됐습니다,4,interviewReview,2020/02/05 18:48
7145,6d398b904574c56756ae1ec6c15991cd6daad44c1f405f2635cdd4c7332cff29,39b0dcd5a2cc4fba85c1c14294972c7d070d3207be30980ba0124bdb019f47a2,시간이 맞지 않아 채용되지 않았지만 좋은 시터 분 만나시길 바랄게 요~,4,interviewReview,2020/01/29 14:40
7146,c8cb55a5ce4f9f2f0b4d8b108492bca19da14d26cfd3a3bfb29cbf0e4f505a6f,ec77ef46ca6d8a999dbc613346381bd5b0b3a091830255c6533fc8175d3f1681,"친절하셨고, 아이와 잘 지내 주셨어요 감사합니다~",4,interviewReview,2020/01/30 22:23
7147,12adf14386786baa1f4de4eaf7bad64068a45eedef246e52e11ca8a414e59794,93d0d99115f2199c6e678e5815fe0dfcecc6eaffd2dc2007bdad5dec654ace57,"원하시는 것을 정확히 말씀해주셔서 좋았습니다. 비록 함께 할지 여부를 말씀해 주시기로 하신 시간까지 기다렸으나, 연락이 없으셨지만, 좋은 분을 구하셨기를 바라는 마음입니다 :)",4,interviewReview,2020/01/31 13:19
7148,3ca09149388eb47a9f998769396c16d6eed8ca3cd08aa44525a7834cee4f07d9,3e92c458a7d2f73db9263b4252a6b0fd83ad71f52d93d76265b18770d290a1a9,"목요일 방문을 원하셨는데, 제가 일정이 있는 바람에 ㅠㅠ 아쉽게도 채용이 되지 않았는데요 전화상으로도 어머님이 친절하셨습니다 좋은 시터님 구하셨길 바랍니다 :)",4,interviewReview,2020/01/31 14:26
7149,2718054c59a13ef502953317074d855e6d2227f1d550b17fd8ce9acd1bb40ff6,09e5cb8eb0ea7548ebd74cd54b04e731a7f5358d6a6d97d2cf4d5991c3c8ce34,어떤 이유에 신지 몰라도 천안에 잠시 계시다고 해서 힘들 것을 예상했습니다... 좋은 분과 잘 매칭되셨으면 좋겠네요,4,interviewReview,2020/01/29 19:19
7150,989bc7b6fbe768a48886c672c7cc640c612bb4a23fb5e8985c06e5e5fd9424fd,232c7d71f7a882c9b362abd868f122dd96bba8e22e9c5daffab48112f969bde3,시간이 맞지 않아 채용되지 않았지만 친절하셨습니다.,4,interviewReview,2020/01/29 23:04
7151,fcc4f64caaebf97073c3ac8f375d5e77d49bc22b6c8fc709e3f952f8e15919b2,067bf76bbc00f1a54c1d8671b269aa076f0d165847c3b3b44cab19ea42b3d318,성실히 답해 주셨지만 일정이 맞지 않아 채용하지 못했습니다.,4,interviewReview,2020/01/29 15:14
7152,7270758c1e78d9d89fb5026fa33da136d93b67b0d87b268a8ff06d29a1041d3d,9a343c610e4272d006e8cad58bf33982713ff9f40ba8ea937f2c7c5318d2bd16,제게 신청해 주셨는데 제가 일정이 있어서 돌봐드리지 못했습니다. 다음에 인연이 닿으면 돌봐드리고 싶습니다.,4,interviewReview,2020/02/11 15:11
7153,47d594d8b80d24132b18227e23aa92836ff6eb368c1085dff1b8f6f3aa560213,284765acdafbf384efdf394db9a0310dbcaf3979460c4102683ee6961ae1e6c9,시간이 맞지 않았어요~~~~~~~~~~~,4,interviewReview,2020/02/03 11:06
7154,7655e4c26ddb4a4ef54990938f0ee44cd40817d2a1bb4d91f3c5ccc51bfcb614,0ac137d7055c6cd2299ad9dfab51af1c8177318b1a3648fe7d690f1f6e231ad4,가까운 곳에 사시는 분을 원하셔서 연결되지 못했습니다~~~,4,interviewReview,2020/02/11 13:17
7155,fcc4f64caaebf97073c3ac8f375d5e77d49bc22b6c8fc709e3f952f8e15919b2,346b966ccaede5e1c357a4e58664d11202ef4774f373406c51f077a73b8377bd,성실히 답해 주셨지만 일정이 맞지 않아 채용하지 못했습니다,4,interviewReview,2020/01/29 22:14
7156,fcc4f64caaebf97073c3ac8f375d5e77d49bc22b6c8fc709e3f952f8e15919b2,f097986476dd8667ed168b873585af894abe8b44c6faa552f54c2a1ec3fa6ae1,성실히 답해 주셨지만 일정이 맞지 않아 채용하지 못했습니다.,4,interviewReview,2020/01/29 22:13
7157,8e3569da9359512f930d1a7f7af37aa30b63a091f4a6258a4bec50ce8f055143,a272db6d631d1016dcf8f6358103647164bfc44ae1df6583be12456a62215acd,연락이 닿았지만 당장 원하시는 게 아니라 보류가 되었네요 ㆍ 적정 시기 연락 부탁드립니다 ~,4,interviewReview,2020/01/31 7:24
7158,04305db354ac6ddca35f6ee6c9730552eaf9cf0aefdc401c8db45ada9c1ff530,f13dff4a3187a1f4810b03373ddb8bf6140d79714decd5a607c0c949448cb0da,시기가 맞지 않아 채용으로 연결되지 않았습니다~,4,interviewReview,2020/01/31 18:47
7159,59c500dbf80c7deb1d7920c1f26b2741eab15b185d284074260c53768ff69995,8c1d9c102bfa8c7afe7457a765666c39adac773c11f19dadf7cd4b51fa635ebc,다른 시터 분을 인터뷰 중이셔서 인터뷰 진행까지는 못했습니다. 기회가 된다면 꼭 뵙고 싶네요!!,4,interviewReview,2020/02/06 21:15
7160,5dd6e865dd8059669b20696cd590743ad1a6d5c329ad4d4749eda5322864d4a0,3553a002d03d741f579632049d94da47adf9c4480692d9d07b97e5186eeeb6b5,시간이 맞지 않아서 도움드리지 못했네요~ 좋은 시터 분 만나 시기 바랍니다,4,interviewReview,2020/01/29 22:45
7161,1e8f918ed257fdd7b849a3418b84611180f7112c52fe74924d258f1555f03731,5be4bb7b13a7c9c47914702879dccbfd44dec9dd4a28abe13981f7279f7c1b7b,전화 인터뷰를 했으나 채용돼 질 않았습니다 다음에 좋은 인 연 있길 바랍니다 고맙습니다,4,interviewReview,2020/02/05 18:45
7162,b01137b8a4bf482720c49089468f4f88a26c56156b231149fba4f106f0a5df11,942850c964bb953fd2da661cb5abeb76e5e3e73a045bd77356c287d055db6a7e,제가 사정이 생겨 연락이 닿지 못하였습니다? 죄송합니다? 다음에 기회가 된다면 꼭 만나 뵙고 싶습니다,4,interviewReview,2020/02/05 17:47
7163,175c7ffbb3277cfe608896a81549097cc66371df286c1752150e9ec9218bd489,ec0d708e163809f54d1bd39e3afdde9837175a1006ce27fc4fdd4159573eb08e,"저희 가정과는 시간과 거리 등의 여건이 맞지 않았지만, 좋은 가정과 인연을 맺게 되시길 진심으로 바랍니다.",4,interviewReview,2020/01/30 22:42
7164,c9b5813ebb4dbdfc15bae29c315c6d49d463647af76d2e2bab3de9109c7d93cd,2976424d224256aa143dac306fcda119adc8a94eaf3c40b6becd4e9736c3386c,인터뷰 수락했으나 연락이 오지 않았습니다.,4,interviewReview,2020/02/10 16:14
7165,84833063d9c83e2f804ca858e24730ad1c729acbeb5e0f7adcaca7d80a7caa02,4aae85ede3ad36889dda4bdc70e9eac0a08fd50293efa406125ce77f8d54272a,거리가 가까워 일하고 싶었지만 영아를 돌 본 경험이 없어 채용되지 못했습니다. 어머님은 친절하신 분이셨습니다.,4,interviewReview,2020/01/30 14:28
7166,91ebc46165939013307668df232d0c4d31d035745df342413112fbad0ab370cf,c2541d659478f648616996a923257f3dd7883d5afc661834f85c50bfaf155e8e,다른 분과 매칭이 되어 아쉽게 함께 하지 못하였습니다. 좋은 인연이 닿을 수 있었으면 좋겠습니다.,4,interviewReview,2020/01/30 8:00
7167,59878a11ae66187156e2b43b230d5b437bbf92048c1ec76dbfb2794d54d4c562,9de59927c4d16529e7d77dcebe60b4b4c76e86c32318efb6b59b0436249b418e,제가 전날 집안 어르신들이 오신다 해서 취소했는데 목소리 상냥하고 저도 에너지 받을 수 있을 느낌의 선생님이셨어요 다음 기회에 모시고 싶어요!,4,interviewReview,2020/01/30 14:04
7168,c9bc3960c7084d216f56c13a6bc66e04b70e26d34849eacb00ed7dbecdb06f53,482a2dd4e2505a9c1193f3ad59bb933ce05d37c29f762718544685715aeda303,인터뷰가 기억이 잘 나 질 않지만 좋은 분위기였던 거 같습니다.,4,interviewReview,2020/02/02 23:31
7169,04305db354ac6ddca35f6ee6c9730552eaf9cf0aefdc401c8db45ada9c1ff530,acc2a27abfe2ce794cb3b9550b188dc0c3fa587a99dcb1d0f2be5032c83eff84,시급이 맞지 않아 채용하지 못하였습니다~,4,interviewReview,2020/01/31 18:46
7170,33ee95e2ecf0f4e7ef965649a94980530989d26389e0c75ce9cf79238a6dd3e2,cb38e64f3766be3a66ad068c3606841d169a2df0cb183356b048940e15d08b88,a형 독감 걸리셔서 채용되지 못했어요 아쉬웠어요~~~~~ㅜ.ㅜ ㅎ,4,interviewReview,2020/02/15 20:45
7171,013992db563f3e449c4aff0b4718d9124ac3f304ce3c45eeb33ab1bcf1738289,37cccf6002ce2920e2b386bc9e6227d61c60609c628445e8570b2bb9fc69c146,함께 했으면 좋았을 텐데 조건이 안 맞아 모시지 못했어요 ㅜ,4,interviewReview,2020/02/01 14:05
7172,18e2314566857f2f88a7078c1a3b98e45603e314945cd41e33385912d829fea8,1808b908a49463e5a6a5f3cee4982ab93d63607bd2bb258ac1f9d017cd62194b,목소리가 예쁘신 맘 이신데 ? 일정 조율 안 맞아 매칭되지 않았습니다,4,interviewReview,2020/01/30 11:32
7173,6736efbbb1d33d70f46318bf7f334fe4d6e11ed224d35cf635b3407518bb363e,fbb8a2233d636b180baa14c7d4231037154f30d7d8bcde14742238d7ca782702,전화로 인터뷰했어요 하지만 제가 신생아(2개월) 돌봄 경력이 없다 보니 자신 있는 분야가 아니어서 일이 성사되지 않았습니다,4,interviewReview,2020/01/30 11:16
7174,4b6fe5cb99c3305cbe3d7c6100d30f3db2187f7ac107d8ab06f7d7d84174f6a7,97b524d32e26eacf9efb2fc803b1bbd6dfb7513fe20d13fe413e1900bf9f263a,일정이 잘 조율되지 않아 이루어지지 않았으나 어머니는 따뜻하고 좋으셨습니다 좋은 맘시터 구하기를 바랍니다~,4,interviewReview,2020/01/30 16:32
7175,2976424d224256aa143dac306fcda119adc8a94eaf3c40b6becd4e9736c3386c,8d60a89cede622316cb3b956ebbe8721d2f0e13a2d9665e0d9b8d64cc9859b25,다른 분 채용으로 인해 만나 뵙질 못했습니다. 다음에 좋은 인연 맺길 바라 요~,4,interviewReview,2020/02/03 20:36
7176,7034005f951eb8e70c2fa99fa885a9fba5d48f9289762f21d734fc8d65e0a207,f00df87325fb0d6fed517a0029354ae60f16224582c68e2fe79513fb6d11da3e,부득이하게 감기에 걸려서 전화로 못 가게 되었다고 말씀드렸는데 말씀을 이쁘게 해주셔서 감사해요! 다음에 인연이 된다면 꼭 만나 뵙고 싶어요!,4,interviewReview,2020/01/30 12:47
7177,42ad2c081dd5a7fdd986e3644be20e48d8e6de5a6e3b661d80cda960d27aa27b,0d31ca958d23e890641c8b6a9a5b4e21c6bb55a05b20ed50965a35433cb855f4,전화 인터뷰하였습니다. 도보 가능한 곳을 찾는다고 하셔서 아쉽지만 연결되지 않았습니다~,4,interviewReview,2020/01/31 3:44
7178,485405488ddd959fc5828bf3b9515cb594cc785d389170d6c8ef5a34723d917f,5c99feb239933a9acbaa1668aa1724a44d072ef94cb09050f3d305ef7cf74477,어머님께서 신청해주셔서 감사합니다 여건상 아이를 돌보지는 않았지만 친절하게 상담해주셨어요 다음에 기회가 된다면 아이를 돌볼 수 있었으면 합니다 고맙습니다,4,interviewReview,2020/01/30 14:18
7179,90f29f1e91298c21bfe1190d7bf7bc714ae2275179500c35c4d1566369c9008d,705826db8ef539c9212ebdeae06e99636567731e0f8704fd9d488a9ba0e04705,먼저 연락 주셔서 감사드리고 친절하게 응해주셔서 감사합니다 일정이 맞지 않아서 아쉽게 함께 하지 못하였지만 다음에 기회가 된다면 함께 하고 싶네요 ㅎㅎ 감사합니다??,4,interviewReview,2020/01/30 23:44
7180,56f57ca7a87511e20025f617b375a1afc1695da5cde2a68c3c20f5535c64ca0c,1870742d91f67a4bc0cd0b568d91480ea0c1f1a5530ca87823fb415abdab2f71,먼저 오신 분을 채용하게 됐습니다. 아 쉽지만 다음에 기회 되면 다시 연락할 수 있기를 바라겠습니다.,4,interviewReview,2020/01/30 12:36
